schname,md_earn,num_search,locality,total_earning_sd,lg_md
ADRIAN COLLEGE,36500.0,314.0,town_mid,-0.4652664109478134,10.505094936455558
ALBION COLLEGE,45100.0,314.0,town_large,0.24450913162690083,10.716659698193956
ALMA COLLEGE,44700.0,314.0,town_mid,0.2114963156931932,10.707751151716078
ANDREWS UNIVERSITY,36000.0,471.0,town_large,-0.5065324308649479,10.491301994830229
AQUINAS COLLEGE,38100.0,785.0,city_mid,-0.33321514721298284,10.547995807489514
CALVIN COLLEGE,40900.0,314.0,city_mid,-0.10212543567702938,10.61890979160975
CENTRAL MICHIGAN UNIVERSITY,40000.0,628.0,town_mid,-0.17640427152787155,10.596659732783579
CLEARY UNIVERSITY,50500.0,157.0,city_mid,0.690182146731954,10.829748417047593
COLLEGE FOR CREATIVE STUDIES,40600.0,314.0,city_large,-0.1268850476273101,10.611547975828369
DAVENPORT UNIVERSITY,29900.0,314.0,sub_large,-1.0099778738539895,10.305647203635566
UNIVERSITY OF DETROIT MERCY,42200.0,468.0,city_large,0.005166216107520448,10.650199196425806
EASTERN MICHIGAN UNIVERSITY,37300.0,780.0,sub_large,-0.3992407790803981,10.526775414924009
FERRIS STATE UNIVERSITY,40300.0,624.0,town_small,-0.15164465957759082,10.604131561522696
KETTERING UNIVERSITY,74900.0,312.0,city_mid,2.7039639186881197,11.223922520551032
CORNERSTONE UNIVERSITY,35600.0,314.0,city_mid,-0.5395452467986556,10.480129006333248
GRAND VALLEY STATE UNIVERSITY,39100.0,780.0,sub_large,-0.25068310737871374,10.573903321093981
GREAT LAKES CHRISTIAN COLLEGE,29100.0,312.0,sub_large,-1.0760035057214048,10.278527816830314
HOPE COLLEGE,43300.0,312.0,city_small,0.09595145992521645,10.675931008412125
KALAMAZOO COLLEGE,49400.0,468.0,city_small,0.599396902914258,10.807725945886109
LAKE SUPERIOR STATE UNIVERSITY,35700.0,624.0,town_small,-0.5312920428152287,10.482933978579906
LAWRENCE TECHNOLOGICAL UNIVERSITY,53700.0,468.0,city_small,0.954284674201615,10.891186902297498
MADONNA UNIVERSITY,36500.0,468.0,city_small,-0.4652664109478134,10.505094936455558
MARYGROVE COLLEGE,26800.0,468.0,city_large,-1.2658271973402235,10.196194479235656
ROCHESTER COLLEGE,34500.0,312.0,sub_large,-0.6303304906163516,10.448743588106625
MICHIGAN STATE UNIVERSITY,49800.0,780.0,city_small,0.6324097188479656,10.815790343132422
MICHIGAN TECHNOLOGICAL UNIVERSITY,60100.0,468.0,town_small,1.4824897291409374,11.003781759319981
NORTHERN MICHIGAN UNIVERSITY,34800.0,624.0,town_small,-0.6055708786660708,10.457401400981889
OAKLAND UNIVERSITY,42600.0,468.0,sub_large,0.038179032041228085,10.659633006160352
OLIVET COLLEGE,34100.0,468.0,Rural_mid,-0.6633433065500592,10.43708198835482
KUYPER COLLEGE,29000.0,312.0,sub_large,-1.0842567097048317,10.275085591132715
SAGINAW VALLEY STATE UNIVERSITY,37800.0,780.0,Rural_large,-0.3579747591632636,10.540090836284206
SIENA HEIGHTS UNIVERSITY,38100.0,471.0,town_mid,-0.33321514721298284,10.547995807489514
SPRING ARBOR UNIVERSITY,40400.0,471.0,sub_small,-0.1433914555941639,10.606609816118151
FINLANDIA UNIVERSITY,26600.0,468.0,town_small,-1.2823336053070775,10.188704088048116
WALSH COLLEGE OF ACCOUNTANCY AND BUSINESS ADMINISTRATION,54500.0,312.0,city_small,1.0203103060690304,10.905974329106854
WAYNE STATE UNIVERSITY,41500.0,780.0,city_large,-0.05260621177646792,10.633472802314019
WESTERN MICHIGAN UNIVERSITY,42700.0,624.0,city_small,0.046432236024654995,10.661977618146238
AUGSBURG COLLEGE,44800.0,471.0,city_large,0.2197495196766201,10.709985739582528
BEMIDJI STATE UNIVERSITY,37300.0,471.0,town_small,-0.3992407790803981,10.526775414924009
BETHANY LUTHERAN COLLEGE,34000.0,314.0,city_small,-0.6715965105334861,10.434145214930487
BETHEL UNIVERSITY,44000.0,785.0,sub_large,0.15372388780920482,10.691967639914864
CARLETON COLLEGE,46100.0,471.0,town_mid,0.3270411714611699,10.738589920723442
CONCORDIA COLLEGE AT MOORHEAD,41200.0,628.0,sub_mid,-0.07736582372674865,10.626217806887722
MARTIN LUTHER COLLEGE,40400.0,468.0,town_mid,-0.1433914555941639,10.606609816118151
GUSTAVUS ADOLPHUS COLLEGE,50100.0,468.0,town_large,0.6571693307982464,10.821796246953596
HAMLINE UNIVERSITY,46900.0,468.0,city_large,0.3930668033285852,10.75579427616868
MACALESTER COLLEGE,45700.0,468.0,city_large,0.29402835552746226,10.729875458480967
METROPOLITAN STATE UNIVERSITY,43600.0,624.0,city_large,0.12071107187549718,10.682835364853922
MINNEAPOLIS COLLEGE OF ART AND DESIGN,31400.0,156.0,city_large,-0.8861798141025858,10.354595018522993
CROSSROADS COLLEGE,27900.0,157.0,city_mid,-1.1750419535225276,10.236417809461043
NORTH CENTRAL UNIVERSITY,29600.0,156.0,city_large,-1.0347374858042702,10.295563423525277
NORTHWESTERN HEALTH SCIENCES UNIVERSITY,42500.0,312.0,city_small,0.029925828057801175,10.657282884047461
OAK HILLS CHRISTIAN COLLEGE,25500.0,156.0,town_small,-1.3731188491247734,10.146472946063877
COLLEGE OF SAINT BENEDICT,47600.0,471.0,sub_mid,0.4508392312125736,10.7706090484022
SAINT CLOUD STATE UNIVERSITY,40800.0,468.0,city_small,-0.11037863966045629,10.616461869895815
SAINT JOHNS UNIVERSITY,55900.0,312.0,Rural_large,1.135855161837007,10.93133754807084
SAINT MARY'S UNIVERSITY OF MINNESOTA,41600.0,468.0,town_mid,-0.04435300779304101,10.635879484421974
ST OLAF COLLEGE,44800.0,314.0,town_mid,0.2197495196766201,10.709985739582528
CROWN COLLEGE,31600.0,314.0,Rural_large,-0.869673406135732,10.360944044643913
THE COLLEGE OF SAINT SCHOLASTICA,47500.0,314.0,city_small,0.44258602722914664,10.768506042432708
UNIVERSITY OF ST THOMAS,54300.0,1872.0,city_large,1.0038038981021764,10.902297921958713
ST CATHERINE UNIVERSITY,45300.0,471.0,city_large,0.2610155395937546,10.721084386282662
SOUTHWEST MINNESOTA STATE UNIVERSITY,35600.0,785.0,town_small,-0.5395452467986556,10.480129006333248
WINONA STATE UNIVERSITY,41900.0,780.0,town_mid,-0.01959339584276028,10.643064971973882
ALCORN STATE UNIVERSITY,30600.0,628.0,Rural_small,-0.9522054459700011,10.328787967145063
BELHAVEN UNIVERSITY,37900.0,471.0,city_mid,-0.34972155517983666,10.542732775946709
BLUE MOUNTAIN COLLEGE,31300.0,314.0,Rural_mid,-0.8944330180860127,10.351405324899678
DELTA STATE UNIVERSITY,33800.0,624.0,town_small,-0.68810291850034,10.428245666832275
JACKSON STATE UNIVERSITY,29500.0,624.0,city_mid,-1.042990689787697,10.292179440058462
MILLSAPS COLLEGE,45200.0,468.0,city_mid,0.25276233561032774,10.718874489469398
UNIVERSITY OF MISSISSIPPI,40600.0,936.0,town_small,-0.1268850476273101,10.611547975828369
UNIVERSITY OF MISSISSIPPI MEDICAL CENTER,40600.0,624.0,city_mid,-0.1268850476273101,10.611547975828369
MISSISSIPPI UNIVERSITY FOR WOMEN,34800.0,624.0,town_small,-0.6055708786660708,10.457401400981889
MISSISSIPPI VALLEY STATE UNIVERSITY,22400.0,624.0,town_small,-1.6289681726110077,10.016860879703811
MISSISSIPPI COLLEGE,38200.0,312.0,sub_large,-0.32496194322955596,10.5506169722625
MISSISSIPPI STATE UNIVERSITY,39600.0,624.0,town_small,-0.2094170874615792,10.586609649448985
RUST COLLEGE,22900.0,312.0,town_mid,-1.587702152693873,10.038935856711177
UNIVERSITY OF SOUTHERN MISSISSIPPI,36200.0,624.0,city_small,-0.4900260228980941,10.49684202174171
TOUGALOO COLLEGE,29500.0,312.0,city_mid,-1.042990689787697,10.292179440058462
WILLIAM CAREY UNIVERSITY,34100.0,312.0,city_small,-0.6633433065500592,10.43708198835482
AVILA UNIVERSITY,41600.0,314.0,city_large,-0.04435300779304101,10.635879484421974
BAPTIST BIBLE COLLEGE,29500.0,471.0,city_mid,-1.042990689787697,10.292179440058462
CALVARY BIBLE COLLEGE AND THEOLOGICAL SEMINARY,30600.0,157.0,city_large,-0.9522054459700011,10.328787967145063
CENTRAL CHRISTIAN COLLEGE OF THE BIBLE,28100.0,314.0,town_mid,-1.1585355455556738,10.243560441877241
UNIVERSITY OF CENTRAL MISSOURI,36600.0,624.0,town_mid,-0.45701320696438646,10.50783084142058
COLUMBIA COLLEGE,37600.0,1727.0,city_mid,-0.3744811671301174,10.534785924769006
CULVER-STOCKTON COLLEGE,36100.0,628.0,Rural_small,-0.49827922688152104,10.494075844768336
DRURY UNIVERSITY,32200.0,312.0,city_mid,-0.8201541822351706,10.379752786950895
EVANGEL UNIVERSITY,34000.0,312.0,city_mid,-0.6715965105334861,10.434145214930487
FONTBONNE UNIVERSITY,40200.0,468.0,sub_large,-0.15989786356101773,10.601647149919609
HANNIBAL-LAGRANGE UNIVERSITY,33900.0,780.0,town_small,-0.679849714516913,10.431199791458543
HARRIS-STOWE STATE UNIVERSITY,27900.0,936.0,city_large,-1.1750419535225276,10.236417809461043
KANSAS CITY ART INSTITUTE,25800.0,312.0,city_large,-1.3483592371744928,10.158168529848494
LINCOLN UNIVERSITY,30300.0,1404.0,city_small,-0.9769650579202818,10.318935994253193
LINDENWOOD UNIVERSITY,39700.0,468.0,city_small,-0.20116388347815228,10.589131655274922
LOGAN UNIVERSITY,36200.0,468.0,sub_large,-0.4900260228980941,10.49684202174171
MARYVILLE UNIVERSITY OF SAINT LOUIS,44500.0,624.0,sub_large,0.19498990772633937,10.703266939811954
MISSOURI BAPTIST UNIVERSITY,33100.0,624.0,sub_large,-0.7458753463843283,10.407318772389159
MISSOURI SOUTHERN STATE UNIVERSITY,32800.0,624.0,city_small,-0.770634958334609,10.39821428171237
MISSOURI VALLEY COLLEGE,33400.0,312.0,town_small,-0.7211157344340476,10.416341118636355
MISSOURI WESTERN STATE UNIVERSITY,32400.0,624.0,city_small,-0.8036477742683167,10.385944565501662
MISSOURI UNIVERSITY OF SCIENCE AND TECHNOLOGY,65500.0,468.0,town_small,1.9281627442459903,11.089820688682373
TRUMAN STATE UNIVERSITY,42700.0,468.0,town_small,0.046432236024654995,10.661977618146238
NORTHWEST MISSOURI STATE UNIVERSITY,38900.0,780.0,town_small,-0.26718951534556756,10.568775236216993
OZARK CHRISTIAN COLLEGE,28200.0,468.0,city_small,-1.150282341572247,10.247112717290387
COLLEGE OF THE OZARKS,31700.0,471.0,town_mid,-0.8614202021523051,10.36410350510914
PARK UNIVERSITY,43900.0,468.0,sub_large,0.1454706838257779,10.689692377847104
RESEARCH COLLEGE OF NURSING,54900.0,312.0,city_large,1.053323122002738,10.91328684226798
ROCKHURST UNIVERSITY,47600.0,468.0,city_large,0.4508392312125736,10.7706090484022
SAINT LOUIS UNIVERSITY,55200.0,468.0,city_large,1.0780827339530188,10.918736348043124
SAINT LOUIS CHRISTIAN COLLEGE,29700.0,312.0,sub_large,-1.0264842818208433,10.298935994257638
SOUTHWEST BAPTIST UNIVERSITY,32800.0,314.0,town_mid,-0.770634958334609,10.39821428171237
SAINT LUKE'S COLLEGE OF HEALTH SCIENCES,60400.0,156.0,city_large,1.507249341091218,11.008760940077243
STEPHENS COLLEGE,30700.0,314.0,city_mid,-0.9439522419865741,10.332050506334692
SOUTHEAST MISSOURI STATE UNIVERSITY,36000.0,785.0,city_small,-0.5065324308649479,10.491301994830229
WASHINGTON UNIVERSITY IN ST LOUIS,62300.0,936.0,sub_large,1.6640602167763292,11.03973275601109
WEBSTER UNIVERSITY,39400.0,624.0,sub_large,-0.225923495428433,10.5815464756746
WESTMINSTER COLLEGE,41500.0,1248.0,town_mid,-0.05260621177646792,10.633472802314019
WILLIAM JEWELL COLLEGE,40300.0,468.0,sub_large,-0.15164465957759082,10.604131561522696
WILLIAM WOODS UNIVERSITY,34200.0,468.0,town_mid,-0.6550901025666324,10.440010162389305
CARROLL COLLEGE,44000.0,471.0,town_small,0.15372388780920482,10.691967639914864
UNIVERSITY OF GREAT FALLS,31000.0,624.0,city_small,-0.9191926300362935,10.34177474101152
MONTANA TECH OF THE UNIVERSITY OF MONTANA,39800.0,780.0,town_small,-0.19291067949472537,10.591647316585027
MONTANA STATE UNIVERSITY,39700.0,624.0,town_small,-0.20116388347815228,10.589131655274922
THE UNIVERSITY OF MONTANA,34100.0,942.0,city_small,-0.6633433065500592,10.43708198835482
ROCKY MOUNTAIN COLLEGE,38200.0,312.0,city_mid,-0.32496194322955596,10.5506169722625
BELLEVUE UNIVERSITY,52200.0,471.0,sub_large,0.8304866144502114,10.862856930775358
CLARKSON COLLEGE,48100.0,314.0,city_large,0.4921052511297081,10.781058245898533
BRYAN COLLEGE OF HEALTH SCIENCES,50500.0,471.0,city_large,0.690182146731954,10.829748417047593
CHADRON STATE COLLEGE,37500.0,471.0,town_small,-0.3827343711135443,10.53212287826962
CREIGHTON UNIVERSITY,57800.0,628.0,city_large,1.2926660375221184,10.96476135554887
GRACE UNIVERSITY,33400.0,312.0,city_large,-0.7211157344340476,10.416341118636355
HASTINGS COLLEGE,40400.0,312.0,town_mid,-0.1433914555941639,10.606609816118151
UNIVERSITY OF NEBRASKA AT KEARNEY,38800.0,624.0,town_small,-0.2754427193289945,10.566201298475118
NEBRASKA METHODIST COLLEGE OF NURSING & ALLIED HEALTH,43900.0,312.0,city_large,0.1454706838257779,10.689692377847104
MIDLAND UNIVERSITY,40100.0,468.0,town_mid,-0.16815106754444464,10.599156550639583
NEBRASKA CHRISTIAN COLLEGE,23800.0,468.0,Rural_large,-1.5134233168430309,10.077482875583607
UNIVERSITY OF NEBRASKA AT OMAHA,41800.0,468.0,city_large,-0.02784659982618719,10.640675541671662
UNIVERSITY OF NEBRASKA MEDICAL CENTER,64200.0,624.0,city_large,1.8208710924614406,11.06977406588073
NEBRASKA WESLEYAN UNIVERSITY,45500.0,468.0,city_large,0.27752194756060844,10.725489582719506
PERU STATE COLLEGE,35800.0,468.0,Rural_mid,-0.5230388388318018,10.485731104959568
COLLEGE OF SAINT MARY,35800.0,471.0,city_large,-0.5230388388318018,10.485731104959568
UNION COLLEGE,33300.0,1560.0,city_large,-0.7293689384174745,10.413342705547674
WAYNE STATE COLLEGE,36400.0,624.0,town_mid,-0.4735196149312403,10.502351525774941
YORK COLLEGE,32300.0,312.0,town_small,-0.8119009782517436,10.382853468483827
THE ART INSTITUTE OF LAS VEGAS,25200.0,157.0,city_large,-1.397878461075054,10.134638955251866
SIERRA NEVADA COLLEGE,42500.0,157.0,town_mid,0.029925828057801175,10.657282884047461
COLBY-SAWYER COLLEGE,38600.0,471.0,Rural_mid,-0.2919491272958483,10.5610334618531
DANIEL WEBSTER COLLEGE,51900.0,314.0,city_small,0.8057270024999307,10.857093336791094
DARTMOUTH COLLEGE,67100.0,471.0,town_small,2.060214007980821,11.11395422597838
FRANKLIN PIERCE UNIVERSITY,38000.0,468.0,Rural_large,-0.3414683511964098,10.545367754151743
NEW ENGLAND COLLEGE,35600.0,312.0,Rural_mid,-0.5395452467986556,10.480129006333248
SOUTHERN NEW HAMPSHIRE UNIVERSITY,41800.0,628.0,city_mid,-0.02784659982618719,10.640675541671662
KEENE STATE COLLEGE,39900.0,624.0,town_mid,-0.18465747551129846,10.594156665220533
UNIVERSITY OF NEW HAMPSHIRE AT MANCHESTER,47300.0,312.0,city_mid,0.4260796192622928,10.764286715905591
PLYMOUTH STATE UNIVERSITY,37700.0,468.0,town_small,-0.3662279631466905,10.537441898283253
RIVIER UNIVERSITY,42800.0,468.0,city_small,0.054685440008081905,10.664316745782925
SAINT ANSELM COLLEGE,55300.0,468.0,sub_mid,1.0863359379364457,10.920546270529568
GRANITE STATE COLLEGE,32100.0,468.0,town_large,-0.8284073862185974,10.376642461280849
BLOOMFIELD COLLEGE,39000.0,314.0,sub_large,-0.2589363113621407,10.571342565808699
CALDWELL COLLEGE,46200.0,314.0,sub_large,0.33529437544459684,10.740756721857226
CENTENARY COLLEGE,41600.0,471.0,sub_large,-0.04435300779304101,10.635879484421974
DREW UNIVERSITY,50900.0,468.0,sub_large,0.7231949626656616,10.837637848711049
FELICIAN COLLEGE,41400.0,468.0,sub_large,-0.06085941575989483,10.63106031411106
GEORGIAN COURT UNIVERSITY,45700.0,312.0,city_small,0.29402835552746226,10.729875458480967
ROWAN UNIVERSITY,48800.0,468.0,sub_large,0.5498776790136964,10.795506083434564
NEW JERSEY CITY UNIVERSITY,41900.0,468.0,city_large,-0.01959339584276028,10.643064971973882
KEAN UNIVERSITY,46800.0,624.0,sub_large,0.3848135993451583,10.753659849198824
MONMOUTH UNIVERSITY,50300.0,624.0,sub_large,0.6736757387651001,10.825780236605917
MONTCLAIR STATE UNIVERSITY,48700.0,624.0,sub_large,0.5416244750302696,10.793454842740767
NEW JERSEY INSTITUTE OF TECHNOLOGY,65300.0,780.0,city_large,1.9116563362791366,11.086762629082946
PRINCETON UNIVERSITY,75100.0,624.0,sub_large,2.720470326654974,11.226589153242802
RAMAPO COLLEGE OF NEW JERSEY,48700.0,780.0,sub_large,0.5416244750302696,10.793454842740767
RIDER UNIVERSITY,48100.0,468.0,sub_large,0.4921052511297081,10.781058245898533
SAINT PETER'S UNIVERSITY,44500.0,468.0,city_large,0.19498990772633937,10.703266939811954
SETON HALL UNIVERSITY,53300.0,780.0,sub_large,0.9212718582679074,10.883710371704016
COLLEGE OF SAINT ELIZABETH,44900.0,471.0,sub_large,0.228002723660047,10.712215345197256
STEVENS INSTITUTE OF TECHNOLOGY,82800.0,628.0,sub_large,3.3559670333788456,11.324195417595107
THE RICHARD STOCKTON COLLEGE OF NEW JERSEY,46800.0,314.0,sub_mid,0.3848135993451583,10.753659849198824
THOMAS EDISON STATE COLLEGE,49100.0,624.0,city_small,0.5746372909639772,10.801634680173994
THE COLLEGE OF NEW JERSEY,56800.0,628.0,sub_large,1.2101339976878493,10.947309210188068
WILLIAM PATERSON UNIVERSITY OF NEW JERSEY,44300.0,780.0,sub_large,0.17848349975948555,10.698762529141884
INSTITUTE OF AMERICAN INDIAN AND ALASKA NATIVE CULTURE,21300.0,312.0,Rural_large,-1.7197534164287036,9.966509298952284
NEW MEXICO HIGHLANDS UNIVERSITY,35100.0,624.0,town_small,-0.5808112667157901,10.465984899076615
NEW MEXICO INSTITUTE OF MINING AND TECHNOLOGY,52800.0,624.0,town_small,0.8800058383507728,10.874285408908944
SANTA FE UNIVERSITY OF ART AND DESIGN,36200.0,624.0,city_small,-0.4900260228980941,10.49684202174171
UNIVERSITY OF THE SOUTHWEST,40600.0,624.0,Rural_large,-0.1268850476273101,10.611547975828369
WESTERN NEW MEXICO UNIVERSITY,31200.0,624.0,town_small,-0.9026862220694396,10.348205424565993
ADELPHI UNIVERSITY,50600.0,471.0,sub_large,0.6984353507153809,10.831726617926124
ALBANY COLLEGE OF PHARMACY AND HEALTH SCIENCES,110600.0,471.0,city_small,5.650357740771526,11.613684409620816
ALFRED UNIVERSITY,42300.0,471.0,town_small,0.013419420090947357,10.652566005416872
BARD COLLEGE,35700.0,314.0,town_large,-0.5312920428152287,10.482933978579906
BARNARD COLLEGE,57400.0,471.0,city_large,1.2596532215884106,10.957817003758691
CANISIUS COLLEGE,45700.0,471.0,city_large,0.29402835552746226,10.729875458480967
CAZENOVIA COLLEGE,31900.0,471.0,town_large,-0.8449137941854512,10.370392636243981
CLARKSON UNIVERSITY,68400.0,628.0,town_small,2.1675056597653706,11.133142723386813
COLGATE UNIVERSITY,61500.0,628.0,town_mid,1.598034584908914,11.026808713825016
METROPOLITAN COLLEGE OF NEW YORK,37300.0,624.0,city_large,-0.3992407790803981,10.526775414924009
COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,72900.0,785.0,city_large,2.5388998390195816,11.196857635323791
COOPER UNION FOR THE ADVANCEMENT OF SCIENCE AND ART,53700.0,314.0,city_large,0.954284674201615,10.891186902297498
CORNELL UNIVERSITY,70900.0,628.0,city_small,2.3738357593510435,11.16903981679311
CUNY BERNARD M BARUCH COLLEGE,54000.0,314.0,city_large,0.9790442861518958,10.896757843893464
CUNY BROOKLYN COLLEGE,44500.0,628.0,city_large,0.19498990772633937,10.703266939811954
COLLEGE OF STATEN ISLAND CUNY,41600.0,471.0,city_large,-0.04435300779304101,10.635879484421974
CUNY CITY COLLEGE,44500.0,628.0,city_large,0.19498990772633937,10.703266939811954
CUNY HUNTER COLLEGE,44800.0,628.0,city_large,0.2197495196766201,10.709985739582528
CUNY JOHN JAY COLLEGE OF CRIMINAL JUSTICE,43700.0,628.0,city_large,0.1289642758589241,10.685126264117057
CUNY LEHMAN COLLEGE,41500.0,628.0,city_large,-0.05260621177646792,10.633472802314019
CUNY QUEENS COLLEGE,48000.0,628.0,city_large,0.4838520471462812,10.778977123006351
CUNY YORK COLLEGE,38200.0,628.0,city_large,-0.32496194322955596,10.5506169722625
D'YOUVILLE COLLEGE,48300.0,314.0,city_large,0.5086116590965619,10.785207543360087
DAEMEN COLLEGE,42900.0,471.0,sub_large,0.06293864399150881,10.666650414667744
DOMINICAN COLLEGE OF BLAUVELT,51000.0,312.0,sub_large,0.7314481666490885,10.839600519357369
DOWLING COLLEGE,43000.0,468.0,sub_large,0.07119184797493572,10.668978650219241
ELMIRA COLLEGE,43600.0,468.0,city_small,0.12071107187549718,10.682835364853922
FIVE TOWNS COLLEGE,33800.0,312.0,sub_large,-0.68810291850034,10.428245666832275
FORDHAM UNIVERSITY,55400.0,624.0,city_large,1.0945891419198726,10.922352923113982
HAMILTON COLLEGE,57300.0,312.0,Rural_large,1.2514000176049838,10.956073354557526
HARTWICK COLLEGE,46100.0,468.0,town_small,0.3270411714611699,10.738589920723442
HILBERT COLLEGE,39000.0,312.0,sub_large,-0.2589363113621407,10.571342565808699
HOBART WILLIAM SMITH COLLEGES,48600.0,624.0,town_mid,0.5333712710468427,10.791399385808587
HOFSTRA UNIVERSITY,53200.0,624.0,sub_large,0.9130186542844805,10.881832472145556
HOUGHTON COLLEGE,39200.0,312.0,Rural_small,-0.24242990339528683,10.576457535657255
IONA COLLEGE,52700.0,468.0,sub_large,0.871752634367346,10.872389709681492
ITHACA COLLEGE,50400.0,468.0,sub_small,0.681928942748527,10.827766295132466
THE JUILLIARD SCHOOL,30100.0,471.0,city_large,-0.9934714658871356,10.31231367277647
KEUKA COLLEGE,43300.0,468.0,town_mid,0.09595145992521645,10.675931008412125
LIM COLLEGE,48900.0,468.0,city_large,0.5581308829971234,10.797553125151618
LE MOYNE COLLEGE,48800.0,624.0,city_mid,0.5498776790136964,10.795506083434564
LIU BROOKLYN,46000.0,312.0,city_large,0.318787967477743,10.736418414365376
LIU POST,46000.0,312.0,sub_large,0.318787967477743,10.736418414365376
LIU BRENTWOOD,46000.0,312.0,sub_large,0.318787967477743,10.736418414365376
MANHATTAN COLLEGE,63600.0,312.0,city_large,1.7713518685608791,11.060384472475045
MANHATTAN SCHOOL OF MUSIC,22700.0,468.0,city_large,-1.6042085606607268,10.030164255362632
MANHATTANVILLE COLLEGE,46300.0,624.0,sub_large,0.3435475794280237,10.742918838113225
MARIST COLLEGE,54400.0,468.0,sub_large,1.0120571020856035,10.904137815028022
MARYMOUNT MANHATTAN COLLEGE,39500.0,468.0,city_large,-0.2176702914450061,10.584081267024454
MEDAILLE COLLEGE,38200.0,468.0,city_large,-0.32496194322955596,10.5506169722625
MERCY COLLEGE,38000.0,312.0,sub_large,-0.3414683511964098,10.545367754151743
MOLLOY COLLEGE,57500.0,468.0,sub_large,1.2679064255718375,10.959557617938563
MOUNT SAINT MARY COLLEGE,47600.0,468.0,sub_large,0.4508392312125736,10.7706090484022
COLLEGE OF MOUNT SAINT VINCENT,51900.0,471.0,city_large,0.8057270024999307,10.857093336791094
NAZARETH COLLEGE,43900.0,312.0,sub_large,0.1454706838257779,10.689692377847104
THE COLLEGE OF NEW ROCHELLE,37400.0,628.0,sub_large,-0.3909875750969712,10.529452721013085
THE NEW SCHOOL,39400.0,314.0,city_large,-0.225923495428433,10.5815464756746
NEW YORK UNIVERSITY,58800.0,624.0,city_large,1.3751980773563874,10.981914140544825
NIAGARA UNIVERSITY,44000.0,468.0,sub_large,0.15372388780920482,10.691967639914864
NEW YORK INSTITUTE OF TECHNOLOGY,49400.0,624.0,sub_large,0.599396902914258,10.807725945886109
NYACK COLLEGE,38100.0,468.0,sub_large,-0.33321514721298284,10.547995807489514
PAUL SMITHS COLLEGE OF ARTS AND SCIENCE,32200.0,468.0,Rural_mid,-0.8201541822351706,10.379752786950895
POLYTECHNIC INSTITUTE OF NEW YORK UNIVERSITY,73500.0,624.0,city_large,2.5884190629201433,11.205054290550551
DAVIS COLLEGE,28300.0,628.0,sub_mid,-1.14202913758882,10.250652418696085
RENSSELAER POLYTECHNIC INSTITUTE,81700.0,624.0,city_small,3.26518178956115,11.310821520675269
ROBERTS WESLEYAN COLLEGE,41900.0,468.0,sub_large,-0.01959339584276028,10.643064971973882
ROCHESTER INSTITUTE OF TECHNOLOGY,56900.0,780.0,sub_large,1.2183872016712762,10.949068194652432
UNIVERSITY OF ROCHESTER,55500.0,780.0,city_mid,1.1028423459032994,10.92415631759022
THE SAGE COLLEGES,39300.0,471.0,city_small,-0.23417669941185992,10.579005242826247
ST BONAVENTURE UNIVERSITY,45200.0,314.0,town_small,0.25276233561032774,10.718874489469398
ST FRANCIS COLLEGE,49000.0,314.0,city_large,0.5663840869805503,10.799595985047786
ST LAWRENCE UNIVERSITY,45500.0,314.0,town_small,0.27752194756060844,10.725489582719506
THE COLLEGE OF SAINT ROSE,42700.0,628.0,city_small,0.046432236024654995,10.661977618146238
ST THOMAS AQUINAS COLLEGE,48000.0,471.0,sub_large,0.4838520471462812,10.778977123006351
SARAH LAWRENCE COLLEGE,39700.0,468.0,sub_large,-0.20116388347815228,10.589131655274922
SIENA COLLEGE,55100.0,314.0,sub_large,1.0698295299695917,10.916923143796645
SKIDMORE COLLEGE,43100.0,471.0,sub_small,0.07944505195836263,10.67130147767883
SAINT JOHN FISHER COLLEGE,44800.0,468.0,sub_large,0.2197495196766201,10.709985739582528
FARMINGDALE STATE COLLEGE,45600.0,624.0,sub_large,0.2857751515440354,10.727684925086583
SUNY AT ALBANY,50900.0,471.0,city_small,0.7231949626656616,10.837637848711049
SUNY AT BINGHAMTON,58400.0,471.0,sub_mid,1.34218526142268,10.975088291957388
UNIVERSITY AT BUFFALO,49700.0,624.0,sub_large,0.6241565148645387,10.813780332606648
STONY BROOK UNIVERSITY,55500.0,628.0,sub_large,1.1028423459032994,10.92415631759022
SUNY COLLEGE OF ENVIRONMENTAL SCIENCE AND FORESTRY,44600.0,314.0,city_mid,0.20324311170976628,10.70551155928146
SUNY INSTITUTE OF TECHNOLOGY AT UTICA-ROME,47900.0,314.0,sub_mid,0.4755988431628543,10.776891660007811
SUNY COLLEGE AT BROCKPORT,40100.0,628.0,town_large,-0.16815106754444464,10.599156550639583
BUFFALO STATE SUNY,38900.0,471.0,city_large,-0.26718951534556756,10.568775236216993
SUNY COLLEGE AT CORTLAND,45300.0,471.0,town_mid,0.2610155395937546,10.721084386282662
SUNY AT FREDONIA,40600.0,471.0,town_mid,-0.1268850476273101,10.611547975828369
SUNY COLLEGE AT GENESEO,46700.0,471.0,town_mid,0.37656039536173136,10.751520856703959
STATE UNIVERSITY OF NEW YORK AT NEW PALTZ,46000.0,471.0,sub_large,0.318787967477743,10.736418414365376
SUNY ONEONTA,42400.0,314.0,town_small,0.02167262407437427,10.65492722584759
SUNY COLLEGE AT OSWEGO,40700.0,628.0,town_mid,-0.1186318436438832,10.614007941153417
